city,name,price,quality_price,rating,stars,url,id
Riviera Maya,CASA COLONIAL VINTAGE HOTEL - Prices &  Inn Reviews,,3.0,4.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d12820124-Reviews-Casa_Colonial_Vintage_Hotel-Tulum_Yucatan_Peninsula.html,122
Riviera Maya,HACIENDA DOS OJOS ,,5.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d14014075-Reviews-Hacienda_Dos_Ojos-Tulum_Yucatan_Peninsula.html,123
Riviera Maya,EMOTION TULUM HOTEL & HOSTAL SPA ,470.0,3.8,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d10524727-Reviews-Emotion_Tulum_Hotel_Hostal_Spa-Tulum_Yucatan_Peninsula.html,124
Riviera Maya,ALMA DE FLORES - Prices &  Lodging Reviews,1280.0,4.8,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d15791936-Reviews-Alma_de_Flores-Tulum_Yucatan_Peninsula.html,125
Riviera Maya,VILLAS AKALAN ,941.0,4.2,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d6594548-Reviews-Villas_Akalan-Tulum_Yucatan_Peninsula.html,126
Riviera Maya,ALICAT VILLAS - Updated 2022 Prices &  Guest house Reviews,1531.0,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d15677016-Reviews-Alicat_Villas-Tulum_Yucatan_Peninsula.html,127
Riviera Maya,L'HOTELITO ,,3.8,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d1474751-Reviews-L_Hotelito-Tulum_Yucatan_Peninsula.html,128
Riviera Maya,KUUKUM TULUM ,,5.0,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d23570191-Reviews-Kuukum_Tulum-Tulum_Yucatan_Peninsula.html,129
Riviera Maya,HOTEL NICTE HA TULUM ,883.0,3.0,4.0,2.0,https://www.tripadvisor.com/Hotel_Review-g150813-d12081589-Reviews-Hotel_Nicte_Ha_Tulum-Tulum_Yucatan_Peninsula.html,130
Riviera Maya,CASA AMBAR ,1980.0,3.5,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d13388043-Reviews-Casa_Ambar-Tulum_Yucatan_Peninsula.html,131
Riviera Maya,ZAMNA TULUM - Prices &  Cottage Reviews,1652.0,5.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d11917359-Reviews-Zamna_Tulum-Tulum_Yucatan_Peninsula.html,132
Riviera Maya,ZERENO - Updated 2022 Prices &  Condominium Reviews,1334.0,5.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d23319464-Reviews-Zereno-Tulum_Yucatan_Peninsula.html,133
Riviera Maya,BLUE VELETA - Prices &  Inn Reviews,1469.0,,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d17467926-Reviews-Blue_Veleta-Tulum_Yucatan_Peninsula.html,134
Riviera Maya,BOHEME TULUM - Prices &  B&B Reviews,3720.0,5.0,5.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d12675215-Reviews-Boheme_Tulum-Tulum_Yucatan_Peninsula.html,135
Riviera Maya,CASA COLIBRI TANKAH - Updated 2022 Prices &  Lodging Reviews,2298.0,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d19552608-Reviews-Casa_Colibri_Tankah-Tulum_Yucatan_Peninsula.html,136
Riviera Maya,MAMASAN TREEHOUSES & CABINS ,3180.0,3.2,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d13414438-Reviews-Mamasan_Treehouses_Cabins-Tulum_Yucatan_Peninsula.html,137
Riviera Maya,ELIXIR HOTEL TULUM - Prices &  Guest house Reviews,713.0,3.0,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d21084171-Reviews-Elixir_Hotel_Tulum-Tulum_Yucatan_Peninsula.html,138
Riviera Maya,LITTLE GEM CHARME HOTEL ,,4.0,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d20017035-Reviews-Little_Gem_Charme_Hotel-Tulum_Yucatan_Peninsula.html,139
Riviera Maya,LAGOON BOUTIQUE HOTEL - Prices &  Reviews,,,4.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d23336683-Reviews-Lagoon_Boutique_Hotel-Tulum_Yucatan_Peninsula.html,140
Riviera Maya,NAHOUSE JUNGLE LODGES - Prices &  Lodge Reviews,1454.0,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d17607727-Reviews-Nahouse_Jungle_Lodges-Tulum_Yucatan_Peninsula.html,141
Riviera Maya,COLORBOX BEDS AND ROOMS BY MILENIUM ,1028.0,,5.0,1.0,https://www.tripadvisor.com/Hotel_Review-g150813-d23203016-Reviews-Colorbox_Beds_and_Rooms_by_Milenium-Tulum_Yucatan_Peninsula.html,142
Riviera Maya,CASA MIA - Updated 2022 Prices &  Specialty Inn Reviews,2527.0,2.7,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d15213433-Reviews-Casa_Mia-Tulum_Yucatan_Peninsula.html,143
Riviera Maya,HOTEL POC NA TULUM ,3450.0,4.0,5.0,2.5,https://www.tripadvisor.com/Hotel_Review-g150813-d23672873-Reviews-Hotel_Poc_Na_Tulum-Tulum_Yucatan_Peninsula.html,144
Riviera Maya,CIELITO HOTEL BOUTIQUE ,1050.0,5.0,4.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d23255361-Reviews-Cielito_Hotel_Boutique-Tulum_Yucatan_Peninsula.html,145
Riviera Maya,HOTEL CHACA ,,1.0,4.0,,https://www.tripadvisor.com/Hotel_Review-g16871694-d20174546-Reviews-Hotel_Chaca-Francisco_Uh_May_Tulum_Yucatan_Peninsula.html,146
Riviera Maya,HOTEL EL CAPITAN TULUM ,1210.0,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d21507117-Reviews-Hotel_EL_Capitan_Tulum-Tulum_Yucatan_Peninsula.html,147
Riviera Maya,HOTEL CARPE DIEM TULUM BY NAH HOTELS ,,4.0,3.5,4.0,https://www.tripadvisor.com/Hotel_Review-g150813-d21093345-Reviews-Hotel_Carpe_Diem_Tulum_By_Nah_Hotels-Tulum_Yucatan_Peninsula.html,148
Riviera Maya,HOSTEL CRUCERO TULUM - Updated 2022 Prices &  Motel Reviews,616.0,3.6,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d580862-Reviews-Hostel_Crucero_Tulum-Tulum_Yucatan_Peninsula.html,149
Riviera Maya,RESIDENCIA GORILA - Prices &  Condominium Reviews,,2.0,4.0,2.5,https://www.tripadvisor.com/Hotel_Review-g150813-d12296321-Reviews-Residencia_Gorila-Tulum_Yucatan_Peninsula.html,150
Riviera Maya,HOTEL SAYAB ,,5.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d21394032-Reviews-Hotel_Sayab-Tulum_Yucatan_Peninsula.html,151
Riviera Maya,PEPEM ECO ALDEA - Updated 2022 Prices &  Guest house Reviews,2253.0,5.0,4.0,4.0,https://www.tripadvisor.com/Hotel_Review-g150813-d21248429-Reviews-Pepem_Eco_Aldea-Tulum_Yucatan_Peninsula.html,152
Riviera Maya,KO'OS HOTEL - Updated 2022 Prices &  Reviews,877.0,4.0,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d21310620-Reviews-Ko_os_Hotel-Tulum_Yucatan_Peninsula.html,153
Riviera Maya,ORYX HOSTEL ,,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d23685575-Reviews-Oryx_Hostel-Tulum_Yucatan_Peninsula.html,154
Riviera Maya,YAAX KIIN TULUM - Prices &  Hotel Reviews,913.0,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g13971181-d14084567-Reviews-Yaax_Kiin_Tulum-Tankah_Tres_Tulum_Yucatan_Peninsula.html,155
Riviera Maya,KUKULCAN BY EMOTION - Prices &  Specialty Hotel Reviews,686.0,3.8,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d15613013-Reviews-Kukulcan_by_Emotion-Tulum_Yucatan_Peninsula.html,156
Riviera Maya,OYO HOTEL PALMA REAL ,380.0,4.4,3.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d2348059-Reviews-OYO_Hotel_Palma_Real-Tulum_Yucatan_Peninsula.html,157
Riviera Maya,CO.BANITAS ECO HOTEL ,,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d19789336-Reviews-Co_Banitas_Eco_Hotel-Tulum_Yucatan_Peninsula.html,158
Riviera Maya,TULUM BANANA HOSTEL - Prices &  Reviews,1253.0,5.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d19268158-Reviews-Tulum_Banana_Hostel-Tulum_Yucatan_Peninsula.html,159
Riviera Maya,CASA XANATH ,1000.0,4.0,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d13302941-Reviews-Casa_Xanath-Tulum_Yucatan_Peninsula.html,160
Riviera Maya,NUEE TULUM ,,5.0,4.0,3.5,https://www.tripadvisor.com/Hotel_Review-g150813-d23119209-Reviews-Nuee_Tulum-Tulum_Yucatan_Peninsula.html,161
Riviera Maya,HOTEL MEDITERRANEO TULUM ,1023.0,5.0,4.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d20396179-Reviews-Hotel_Mediterraneo_Tulum-Tulum_Yucatan_Peninsula.html,162
Riviera Maya,LA DIOSA TULUM ,2828.0,2.0,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d23862979-Reviews-La_Diosa_Tulum-Tulum_Yucatan_Peninsula.html,163
Riviera Maya,HOSTAL CHA CHA CHA - Prices &  Hostel Reviews,751.0,3.0,3.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d12440003-Reviews-Hostal_Cha_Cha_Cha-Tulum_Yucatan_Peninsula.html,164
Riviera Maya,ZENSES WELLNESS & YOGA RESORT - Updated 2022 Prices &  Hotel Reviews,,1.0,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d19598142-Reviews-Zenses_Wellness_Yoga_Resort-Tulum_Yucatan_Peninsula.html,165
Riviera Maya,CHANCABANITA TULUM - Prices &  Cottage Reviews,1665.0,,3.0,2.0,https://www.tripadvisor.com/Hotel_Review-g150813-d10897622-Reviews-Chancabanita_Tulum-Tulum_Yucatan_Peninsula.html,166
Riviera Maya,HOTEL MT TULUM ,,1.0,3.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d23585265-Reviews-Hotel_MT_Tulum-Tulum_Yucatan_Peninsula.html,167
Riviera Maya,MANDALA HOSTEL - Prices &  Reviews,,,3.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d15239844-Reviews-Mandala_Hostel-Tulum_Yucatan_Peninsula.html,168
Riviera Maya,VILLAS HUNAN HILL - Prices &  Villa Reviews,1522.0,1.0,3.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d20236958-Reviews-Villas_Hunan_Hill-Tulum_Yucatan_Peninsula.html,169
Riviera Maya,GRAMERCY TULUM - Prices &  Hotel Reviews,4980.0,,3.0,4.0,https://www.tripadvisor.com/Hotel_Review-g23240074-d23238980-Reviews-Gramercy_Tulum-Tulum_Beach_Tulum_Yucatan_Peninsula.html,170
Riviera Maya,CASA CENOTE - Updated 2022 Prices &  Resort Reviews,7440.0,2.6,3.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d9716310-Reviews-Casa_Cenote-Tulum_Yucatan_Peninsula.html,171
Riviera Maya,LOBA TULUM ,,5.0,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d23325179-Reviews-Loba_Tulum-Tulum_Yucatan_Peninsula.html,172
Riviera Maya,APARTMENTS KI'IMAK TULUM ,1450.0,,4.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d15877613-Reviews-Apartments_Ki_imak_Tulum-Tulum_Yucatan_Peninsula.html,173
Riviera Maya,STRAW HAT HOSTEL - Updated 2022 Prices &  Reviews,1653.0,1.0,3.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d20855318-Reviews-Straw_Hat_Hostel-Tulum_Yucatan_Peninsula.html,174
Riviera Maya,BT LIVE TULUM ,,5.0,3.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d20818367-Reviews-BT_Live_Tulum-Tulum_Yucatan_Peninsula.html,175
Riviera Maya,CORMORAN HOTEL BOUTIQUE ,,,3.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d15020556-Reviews-Cormoran_Hotel_Boutique-Tulum_Yucatan_Peninsula.html,176
Riviera Maya,TERRANOVA BOUTIQUE HOTEL - Updated 2022 Prices &  Reviews,1763.0,5.0,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d17562989-Reviews-TerraNova_Boutique_Hotel-Tulum_Yucatan_Peninsula.html,177
Riviera Maya,EL CIELO HOTEL BOUTIQUE - Updated 2022 Prices &  Lodging Reviews,1138.0,5.0,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d17690098-Reviews-El_Cielo_Hotel_Boutique-Tulum_Yucatan_Peninsula.html,178
Riviera Maya,MAYA TULUM BY G HOTELS ,2339.0,,3.5,,https://www.tripadvisor.com/Hotel_Review-g23240074-d23860400-Reviews-Maya_Tulum_By_G_Hotels-Tulum_Beach_Tulum_Yucatan_Peninsula.html,179
Riviera Maya,MAR & CARMEN BEACH HOSTAL - Prices &  Hostel Reviews,462.0,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d15586395-Reviews-Mar_Carmen_Beach_Hostal-Tulum_Yucatan_Peninsula.html,180
Riviera Maya,HOTEL IKER - Prices &  Reviews,795.0,4.3,4.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d3431350-Reviews-Hotel_Iker-Tulum_Yucatan_Peninsula.html,181
Riviera Maya,RADIO TULUM HOTEL - Prices &  Reviews,3720.0,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d20404805-Reviews-Radio_Tulum_Hotel-Tulum_Yucatan_Peninsula.html,182
Riviera Maya,POSADA TUMBEN KA'A - Prices &  Inn Reviews,496.0,,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d19913206-Reviews-Posada_Tumben_Ka_a-Tulum_Yucatan_Peninsula.html,183
Riviera Maya,INDAJANI HOSTEL TULUM - Prices &  Reviews,490.0,3.5,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d12785284-Reviews-Indajani_Hostel_Tulum-Tulum_Yucatan_Peninsula.html,184
Riviera Maya,AMOR ROOMS ,2230.0,1.0,3.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d16710324-Reviews-Amor_Rooms-Tulum_Yucatan_Peninsula.html,185
Riviera Maya,AMANSALA PUEBLO - Prices &  Guest house Reviews,1175.0,,5.0,2.0,https://www.tripadvisor.com/Hotel_Review-g150813-d23400626-Reviews-Amansala_Pueblo-Tulum_Yucatan_Peninsula.html,186
Riviera Maya,CACAO TULUM -LUXURY CONDOS- ,1826.0,4.0,3.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d23314951-Reviews-Cacao_Tulum_Luxury_Condos-Tulum_Yucatan_Peninsula.html,187
Riviera Maya,ANDREA'S TULUM ,1116.0,1.6,2.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d3577591-Reviews-Andrea_s_Tulum-Tulum_Yucatan_Peninsula.html,188
Riviera Maya,HOSTEL TZUNUN - Prices &  Reviews,714.0,5.0,2.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d13540119-Reviews-Hostel_Tzunun-Tulum_Yucatan_Peninsula.html,189
Riviera Maya,OLAS TULUM - Updated 2022 Prices &  Hotel Reviews,,4.7,5.0,3.5,https://www.tripadvisor.com/Hotel_Review-g150813-d1056921-Reviews-Olas_Tulum-Tulum_Yucatan_Peninsula.html,190
Riviera Maya,LAS RANITAS ECO BOUTIQUE HOTEL - Prices &  Reviews,,4.0,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d153037-Reviews-Las_Ranitas_Eco_Boutique_Hotel-Tulum_Yucatan_Peninsula.html,191
Riviera Maya,GINGER HOTEL -  Reviews,,4.3,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d9793327-Reviews-Ginger_Hotel-Tulum_Yucatan_Peninsula.html,192
Riviera Maya,PAVOREAL BEACH RESORT TULUM - Prices &  Hotel Reviews,,4.1,4.0,3.5,https://www.tripadvisor.com/Hotel_Review-g150813-d3727808-Reviews-PavoReal_Beach_Resort_Tulum-Tulum_Yucatan_Peninsula.html,193
Riviera Maya,PALMS TULUM LUXURY CONDO HOTEL - Prices &  Reviews,,4.6,4.5,4.0,https://www.tripadvisor.com/Hotel_Review-g150813-d4139299-Reviews-Palms_Tulum_Luxury_Condo_Hotel-Tulum_Yucatan_Peninsula.html,194
Riviera Maya,KASA HOTEL PAROTA TULUM - Prices &  Reviews,,4.7,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d12813792-Reviews-Kasa_Hotel_Parota_Tulum-Tulum_Yucatan_Peninsula.html,195
Riviera Maya,ROSA DEL VIENTO - Prices &  Hotel Reviews,,4.1,4.5,3.5,https://www.tripadvisor.com/Hotel_Review-g150813-d2456195-Reviews-Rosa_del_Viento-Tulum_Yucatan_Peninsula.html,196
Riviera Maya,POSADA LUNA DEL SUR - Prices &  Hotel Reviews,,4.8,5.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d477460-Reviews-Posada_Luna_del_Sur-Tulum_Yucatan_Peninsula.html,197
Riviera Maya,POSADA YUM KIN - Prices &  Hotel Reviews,,4.6,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d1185375-Reviews-Posada_Yum_Kin-Tulum_Yucatan_Peninsula.html,198
Riviera Maya,LUV TULUM - Updated 2022 Prices &  Hotel Reviews,,4.2,4.5,2.5,https://www.tripadvisor.com/Hotel_Review-g150813-d1774518-Reviews-Luv_Tulum-Tulum_Yucatan_Peninsula.html,199
Riviera Maya,LAS PALMAS MAYA - Prices &  Hotel Reviews,,4.8,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d2402566-Reviews-Las_Palmas_Maya-Tulum_Yucatan_Peninsula.html,200
Riviera Maya,KAN TULUM - Updated 2022 Prices &  Hotel Reviews,,4.5,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d23107563-Reviews-KAN_Tulum-Tulum_Yucatan_Peninsula.html,201
Riviera Maya,EL PEZ A COLIBRI BOUTIQUE HOTEL - Prices &  Reviews,,4.5,5.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d1220513-Reviews-El_Pez_a_Colibri_Boutique_Hotel-Tulum_Yucatan_Peninsula.html,202
Riviera Maya,MI AMOR COLIBRI BOUTIQUE HOTEL ,,4.6,5.0,4.0,https://www.tripadvisor.com/Hotel_Review-g150813-d7183451-Reviews-Mi_Amor_Colibri_Boutique_Hotel-Tulum_Yucatan_Peninsula.html,203
Riviera Maya,MEZZANINE COLIBRI BOUTIQUE HOTEL ,,4.4,5.0,4.0,https://www.tripadvisor.com/Hotel_Review-g150813-d557443-Reviews-Mezzanine_Colibri_Boutique_Hotel-Tulum_Yucatan_Peninsula.html,204
Riviera Maya,MAYAN HOUSE TULUM -  Condominium Reviews,,4.0,4.0,4.0,https://www.tripadvisor.com/Hotel_Review-g150813-d13417294-Reviews-Mayan_House_Tulum-Tulum_Yucatan_Peninsula.html,205
Riviera Maya,CENTRAL PARK LAGUNAS - Updated 2022 Prices &  Condominium Reviews,,4.5,3.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d23580862-Reviews-Central_Park_Lagunas-Tulum_Yucatan_Peninsula.html,206
Riviera Maya,GRAMERCY TULUM - Updated 2022  Boutique Hotel Reviews,,4.9,4.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d21396970-Reviews-Gramercy_Tulum-Tulum_Yucatan_Peninsula.html,207
Riviera Maya,CASA GRANDE HOTEL TULUM - Prices &  Reviews,,,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d19416997-Reviews-Casa_Grande_Hotel_Tulum-Tulum_Yucatan_Peninsula.html,208
Riviera Maya,HIDDEN TREEHOUSE TULUM -  Hotel Reviews,,2.4,3.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d9460807-Reviews-Hidden_Treehouse_Tulum-Tulum_Yucatan_Peninsula.html,209
Riviera Maya,XUNAAN HOTEL -  Reviews,,,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d17522012-Reviews-Xunaan_Hotel-Tulum_Yucatan_Peninsula.html,210
Riviera Maya,BEJUCO HOTEL TULUM - Prices &  Boutique Hotel Reviews,,4.3,3.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d13278176-Reviews-Bejuco_Hotel_Tulum-Tulum_Yucatan_Peninsula.html,211
Riviera Maya,XIINBAL TULUM -  Hotel Reviews,,,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d21289877-Reviews-Xiinbal_Tulum-Tulum_Yucatan_Peninsula.html,212
Riviera Maya,HUN TULUM HOTEL - Updated 2022 Prices &  Reviews,,3.8,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d20157322-Reviews-Hun_Tulum_Hotel-Tulum_Yucatan_Peninsula.html,213
Riviera Maya,UNHO TULUM - Prices &  Hotel Reviews,,,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d23371300-Reviews-Unho_Tulum-Tulum_Yucatan_Peninsula.html,214
Riviera Maya,AMBRE & EPICES JUNGLE HOTEL & SPA - Updated 2022 Prices &  Reviews,,,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d19804254-Reviews-Ambre_Epices_Jungle_Hotel_Spa-Tulum_Yucatan_Peninsula.html,215
Riviera Maya,CABANAS ZAZILKIN - Prices &  Hotel Reviews,,3.3,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d288594-Reviews-Cabanas_Zazilkin-Tulum_Yucatan_Peninsula.html,216
Riviera Maya,HOTEL LA LUNA GITANA - Prices &  Reviews,,4.4,3.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d252485-Reviews-Hotel_La_Luna_Gitana-Tulum_Yucatan_Peninsula.html,217
Riviera Maya,MAYUR TULUM -  Hotel Reviews,,3.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d23181804-Reviews-Mayur_Tulum-Tulum_Yucatan_Peninsula.html,218
Riviera Maya,ESDUMA NATIVA HOTEL TULUM - Prices &  Reviews,,3.7,4.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d17409862-Reviews-Esduma_Nativa_Hotel_Tulum-Tulum_Yucatan_Peninsula.html,219
Riviera Maya,HOTEL SUN CARIBBEAN DIVINE - Prices &  Spa Reviews,,3.5,4.5,2.0,https://www.tripadvisor.com/Hotel_Review-g150813-d12370430-Reviews-Hotel_Sun_Caribbean_Divine-Tulum_Yucatan_Peninsula.html,220
Riviera Maya,MUDRA TULUM - Updated 2022 Prices &  Hotel Reviews,,5.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d16829819-Reviews-Mudra_Tulum-Tulum_Yucatan_Peninsula.html,221
Riviera Maya,EL DORADO ROYALE A SPA RESORT BY KARISMA - Updated 2022 Prices &  Reviews,,4.3,4.0,5.0,https://www.tripadvisor.com/Hotel_Review-g150813-d20094344-Reviews-El_Dorado_Royale_A_Spa_Resort_by_Karisma-Tulum_Yucatan_Peninsula.html,222
Riviera Maya,EL PUNTO HOTEL - Prices &  Reviews,,3.6,3.5,2.5,https://www.tripadvisor.com/Hotel_Review-g150813-d3398187-Reviews-El_Punto_Hotel-Tulum_Yucatan_Peninsula.html,223
Riviera Maya,HOTEL BEAUTY TULUM - Prices &  Reviews,,4.3,4.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d1214930-Reviews-Hotel_Beauty_Tulum-Tulum_Yucatan_Peninsula.html,224
Riviera Maya,HOTEL RESIDENCIA LA MARIPOSA - Prices &  Reviews,,4.2,4.0,2.0,https://www.tripadvisor.com/Hotel_Review-g150813-d642726-Reviews-Hotel_Residencia_La_Mariposa-Tulum_Yucatan_Peninsula.html,225
Riviera Maya,HOTEL BOUTIQUE ARENABLUE - Prices &  Boutique Hotel Reviews,,3.6,4.0,3.5,https://www.tripadvisor.com/Hotel_Review-g150813-d12050553-Reviews-Hotel_Boutique_ArenaBlue-Tulum_Yucatan_Peninsula.html,226
Riviera Maya,OM TULUM HOTEL CABANAS AND BEACH CLUB - Prices &  Reviews,,3.7,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d968074-Reviews-Om_Tulum_Hotel_Cabanas_and_Beach_Club-Tulum_Yucatan_Peninsula.html,227
Riviera Maya,RETIRO MAYA BEACH VILLAS - Prices &  Hotel Reviews,,3.5,4.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d520443-Reviews-Retiro_Maya_Beach_Villas-Tulum_Yucatan_Peninsula.html,228
Riviera Maya,RANCHO TRANQUILO - Prices &  Hotel Reviews,,3.9,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d609860-Reviews-Rancho_Tranquilo-Tulum_Yucatan_Peninsula.html,229
Riviera Maya,ACUARIO TULUM HOTEL - Prices &  Reviews,,2.3,2.0,2.0,https://www.tripadvisor.com/Hotel_Review-g150813-d157020-Reviews-Acuario_Tulum_Hotel-Tulum_Yucatan_Peninsula.html,230
Riviera Maya,GRAND OASIS TULUM - ALL INCLUSIVE - Updated 2022 Prices &  Resort (All-Inclusive) Reviews,,3.0,2.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d23115836-Reviews-Grand_Oasis_Tulum_All_Inclusive-Tulum_Yucatan_Peninsula.html,231
Riviera Maya,ETNICA TULUM RESIDENCES - Prices &  Hotel Reviews,,1.0,1.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d21409258-Reviews-Etnica_Tulum_Residences-Tulum_Yucatan_Peninsula.html,232
Riviera Maya,VILLAS ALEX TULUM -  Hotel Reviews,,,1.0,2.5,https://www.tripadvisor.com/Hotel_Review-g150813-d10060936-Reviews-Villas_Alex_Tulum-Tulum_Yucatan_Peninsula.html,233
Riviera Maya,OYO HOTEL ADDY - Prices &  Reviews,,3.8,3.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d1315606-Reviews-OYO_Hotel_Addy-Tulum_Yucatan_Peninsula.html,234
Riviera Maya,SECRET GARDEN HOTEL - Prices &  B&B Reviews,,4.6,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d1490411-Reviews-Secret_Garden_Hotel-Tulum_Yucatan_Peninsula.html,235
Riviera Maya,HOTEL MAMAZUL TULUM ,,4.8,4.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d21349269-Reviews-Hotel_Mamazul_Tulum-Tulum_Yucatan_Peninsula.html,236
Riviera Maya,LAMAT - Updated 2022 Prices &  Hotel Reviews,,4.7,4.5,2.0,https://www.tripadvisor.com/Hotel_Review-g150813-d21315157-Reviews-Lamat-Tulum_Yucatan_Peninsula.html,237
Riviera Maya,DAYTRIPPER HOSTEL - Updated 2022 Prices &  Reviews,,4.8,4.5,1.0,https://www.tripadvisor.com/Hotel_Review-g150813-d8429445-Reviews-DayTripper_Hostel-Tulum_Yucatan_Peninsula.html,238
Riviera Maya,QUINTANA ROO NATIONAL PARK CABINS - Updated 2022 Prices &  Campground Reviews,,4.9,5.0,2.0,https://www.tripadvisor.com/Hotel_Review-g150813-d5563958-Reviews-Quintana_Roo_National_Park_Cabins-Tulum_Yucatan_Peninsula.html,239
Riviera Maya,QUINTANA ROOTS HOSTEL - Prices &  Reviews,,4.4,4.5,,https://www.tripadvisor.com/Hotel_Review-g150813-d7612845-Reviews-Quintana_Roots_Hostel-Tulum_Yucatan_Peninsula.html,240
